codLinea,nombreLinea,observaciones,cabeceraIda,cabeceraVuelta,sentido,orden,codParada,nombreParada,direccion
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,31,452,Avda. Ortega y Gasset - Tiro de Pichón,AV J. ORTEGA Y GASSET 121
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,32,453,Avda. Ortega y Gasset - La Rosa,AV JOSE ORTEGA Y GASSET 103
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,33,454,Avda. Ortega y Gasset,AV. JOSE ORTEGA Y GASSET 63
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,34,455,Avda. Ortega y Gasset - Bda. El Carmen,AV. JOSE ORTEGA Y GASSET 45
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,35,1517,Avda. Juan XXIII - Bodegueros,AV JUAN XXIII 25
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,36,313,Héroe de Sostoa - Bda. Girón,CL HEROE DE SOSTOA 178
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,37,314,Avda. de Velázquez - Bda. El Torcal,AV VELAZQUEZ 2
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,38,315,Avda. de Velázquez - Vistafranca,AV VELAZQUEZ 48
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,39,316,Avda. de Velázquez - Bda. La Luz,AV VELAZQUEZ 62
22,Avda. de Moliere - Tiro de Pichón - Universidad,Nueva Parada F. Medicina,Avda. Moliere,Universidad,2,40,317,Avda. de Velázquez - Bda. Belén,AV VELAZQUEZ 82
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,1,163,Paseo del Parque -  Ayuntamiento,PSO PARQUE 4
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,2,888,Alameda Principal - Norte,ALMD PRINCIPAL 32
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,3,623,Hilera - Armengual de la Mota,CL HILERA 6
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,4,621,Armengual de la Mota,CL ARMENGUAL DE LA MOTA 16
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,5,602,Mármoles,CL MARMOLES 52
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,6,821,Martínez Maldonado - Pelayo,CL MARTINEZ MALDONADO 12
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,7,802,Martínez Maldonado - Eugenio Gross,CL MARTINEZ MALDONADO 48
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,8,803,Martínez Maldonado - Las Chapas,CL MARTINEZ MALDONADO 62
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,9,804,Martínez Maldonado - Arroyo del Cuarto,CL MARTINEZ MALDONADO 70
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,10,805,Avda. Carlos Haya - Parque del Norte,AV CARLOS HAYA 32
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,11,806,Avda. Carlos Haya - Los Remedios,AV CARLOS HAYA 62
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,12,807,Avda. Carlos Haya - Hospital,AV CARLOS HAYA 92
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,13,808,Avda. Carlos Haya - Parque Florida,AV CARLOS HAYA 110
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,14,809,Avda. Carlos Haya - Ortega Prados,AV CARLOS HAYA 148
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,15,810,Avda. Carlos Haya - Alcubilla,AV CARLOS HAYA 196
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,16,811,Avda. Carlos Haya - Teatinos,AV LOPE DE VEGA 2
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,17,2116,Avda. Lope de Vega - Hacienda Cabello,AV LOPE DE VEGA Fte. 1
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,18,2315,Avda. Lope de Vega - Julio Cortazar,AV LOPE DE VEGA 8
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,19,2302,Tamayo y Baus - El Atabal,CL TAMAYO Y BAUS 45
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,20,2303,Tamayo y Baus,CL TAMAYO Y BAUS 39
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,21,813,Navarro Ledesma - Colonia Sta. Inés,CL NAVARRO LEDESMA 78
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,22,814,Navarro Ledesma - Ciudad Sta. Inés,CL NAVARRO LEDESMA 140
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,23,2304,Navarro Ledesma - La Palma,CL NAVARRO LEDESMA  142
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,24,2313,Navarro Ledesma - Torre Atalaya,CL NAVARRO LEDESMA 156
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,25,2305,Navarro Ledesma - Altamira,CL NAVARRO LEDESMA 168
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,26,2306,Navarro Ledesma - El Cónsul,CL NAVARRO LEDESMA 178
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,27,2307,Navarro Ledesma - El Cónsul,CL NAVARRO LEDESMA 186
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,28,2317,Navarro Ledesma - Maria Barrientos,CL NAVARRO LEDESMA 190
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,29,2318,Senador Fernández Pelegrina,CL SENADOR FERNANDEZ PELEGRINA 2
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,30,2319,Escritor Antonio Soler - Cristobal Cuevas,AV ESCRITOR ANTONIO SOLER Fte 19
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,31,2320,Escritor Antonio Soler - Navarro Ledesma,AV ESCRITOR ANTONIO SOLER 37
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,32,2310,Camino Colonia Sta Inés - Viviendas Prefabricadas,CMNO. STA. INÉS 1
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,33,2311,Camino Colonia Sta Inés - Los Asperones,CMNO. STA. INÉS 27
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,1,34,2321,Parque Cementerio - Camino Santa Inés,DSMO PARUQE CEMENTERIO 2
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,35,2351,Parque Cementerio,PARQUE CEMENTERIO
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,36,2353,Camino Colonia Sta Inés - Los Asperones,CMNO. STA. INÉS 35
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,37,2354,Camino Colonia Sta Inés - Viviendas Prefabricadas,CMNO. STA. INÉS 1
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,38,2366,Escritor Antonio Soler - Navarro Ledesma,AV ESCRITOR ANTONIO SOLER 23
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,39,2367,Catedrático Cristobal Cuevas,CL CATEDRATICO CRISTOBAL CUEVAS 13
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,40,2368,Felix Gancedo,CL FELIX GANCEDO 14
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,41,2365,Navarrro Ledesma - Maria Barrientos,CL NAVARRO LEDESMA 259
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,42,2357,Navarro Ledesma - El Cónsul,CL NAVARRO LEDESMA 255
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,43,2358,Navarro Ledesma - El Cónsul,CL NAVARRO LEDESMA 251
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,44,2359,Navarro Ledesma - Altamira,CL NAVARRO LEDESMA 241
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,45,2362,Navarro Ledesma - Torre Atalaya,CL NAVARRO LEDESMA 229
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,46,2360,Navarro Ledesma - La Palma,CL NAVARRO LEDESMA 221
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,47,2363,Frances Bosca,CL JUAN FRANCES BOSCA  37
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,48,2361,Tamayo y Baus,CL TAMAYO Y BAUS Fte. 37
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,49,2165,Av Lope de Vega - Universidad Laboral,AV LOPE DE VEGA 9
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,50,2166,Lope de Vega - Hacienda Cabello,AV LOPE DE VEGA 1
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,51,839,Avda. Carlos Haya - Teatinos,AV CARLOS HAYA S/N
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,52,840,Avda. Carlos Haya - Alfonso X,AV CARLOS HAYA 157
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,53,841,Avda. Carlos Haya - Ortega Prados,AV CARLOS HAYA 125
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,54,842,Avda. Carlos Haya - Parque Florida,AV CARLOS HAYA 103
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,55,843,Avda. Carlos Haya - Hospital,AV CARLOS HAYA 73
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,56,844,Avda. Carlos Haya - Los Remedios,AV CARLOS HAYA 47
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,57,845,Avda. Carlos Haya - Parque del Norte,AV CARLOS HAYA 15
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,58,846,Martínez Maldonado - Arroyo del Cuarto,CL MARTINEZ MALDONADO 70
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,59,847,Martínez Maldonado - Las Chapas,CL MARTINEZ MALDONADO 69
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,60,848,Martínez Maldonado - Eugenio Gross,CL MARTINEZ MALDONADO 61
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,61,559,Alonso de Palencia,CL ALONSO DE PALENCIA 9
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,62,560,Hilera,CL HILERA 7
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,63,662,Avda. de Andalucía,AV ANDALUCIA  S/N
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,64,889,Alameda Principal - Sur,ALMD PRINCIPAL 47
23,Paseo del Parque - El Consul -  Parque Cementerio,Traslado Cabecera al Parque,Paseo del Parque,Parque Cementerio,2,65,367,Paseo del Parque,PSO PARQUE 6
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,1,1601,Paseo del Parque - Plaza del General Torrijos,PSO ESPAÑA 4
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,2,164,Paseo del Parque,PSO PARQUE  3
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,3,1803,Paseo del Parque - Plaza Marina,PSO DEL PARQUE 1
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,4,425,Alameda Principal - Norte,ALMD PRINCIPAL 18
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,5,1402,Avda. de Andalucía - Rotonda,AV ANDALUCIA 10
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,6,1403,Avda. de Andalucía - Jardines Picasso,AV ANDALUCIA 20
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,7,1404,Avda. de Andalucía - Puente de las Américas,AV ANDALUCIA 34
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,8,1405,Avda. de Andalucía - Centro de Salud,AV ANDALUCIA 48
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,9,2003,Plaza de Manuel Azaña,PZA MANUEL AZAÑA S/N
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,10,2502,Andrés Llorden,CL ANDRES LLORDEN 2
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,11,2503,Duque de Ahumada,AV DUQUE DE AHUMADA 2
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,12,2504,Centro de Transporte de Mercancías,CL OFFENBACH 4
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,13,2505,Parque Cementerio,CMNO. COL. STA. INÉS S/N
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,14,2506,Los Asperones 2,CMNO. COL. STA. INÉS
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,15,2507,Vallejo,CMNO SANTA INES Fte. 558
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,16,2508,Pilar del Prado,AV. JOSÉ ORTEGA Y GASSET 12
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,17,2509,José Calderón - Centro de Salud,CL JOSE CALDERON 34
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,18,2510,José Calderón - Instituto,CL JOSÉ CALDERÓN 60
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,19,2511,José Calderón,CL JOSE CALDERON 86
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,20,2512,José Calderón - Junta de Distrito,CL JOSE CALDERON Fte. 157
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,21,2513,José Calderón - Instalaciones Deportivas,CL JOSE CALDERON 232
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,22,2519,Avda. Juan López Peñalver,AV JUAN LOPEZ DE PEÑALVER 2
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,23,2520,Avda. Juan López Peñalver - Marie Curie,AV JUAN LOPEZ DE PEÑALVER 16
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,24,2522,Severo Ochoa - Rotonda ,CL SEVERO OCHOA  53
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,25,2523,Severo Ochoa,CL SEVERO OCHOA  39
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,26,2524,Severo Ochoa ,CL SEVERO OCHOA 27
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,27,2515,Escuela Agrícola,AV PROFESOR GARCIA RODEJA 2
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,28,2516,Maqueda,CL TRAVESÍA MAQUEDA 8
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,1,29,2517,Miranda,CL TRAVESÍA MAQUEDA 68
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,30,2551,Santa Rosalía - Loma del Campo,DSMO CORTIJO SANTA ROSALIA 2 
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,31,2552,Sta. Rosalía - Ronda Norte,CL RONDA DEL NORTE 39
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,32,2571,Sta. Rosalía - Miranda,CL RONDA DEL NORTE S/N
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,33,2553,Sta. Rosalía - Maqueda,CL TRAVESÍA MAQUEDA 7
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,34,2554,Escuela Agrícola,AV PROFESOR GARCIA RODEJA 17
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,35,2572,Severo Ochoa ,CL SEVERO OCHOA 20
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,36,2573,Severo Ochoa ,CL SEVERO OCHOA  26
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,37,2574,Severo Ochoa - Rotonda,CL SEVERO OCHOA 36
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,38,2569,Avda. Juan López Peñalver - Marie Curie,AV JUAN LOPEZ DE PEÑALVER 17
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,39,2575,Avda. Juan Lopez Peñalver,AV JUAN LOPEZ PEÑALVER 1
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,40,2556,José Calderón - Instalaciones Deportivas,CL JOSE CALDERON 222
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,41,2557,José Calderón - Junta de Distrito,CL JOSE CALDERON 157
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,42,2558,José Calderón,CL JOSE CALDERON 119
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,43,2559,José Calderón - Instituto,CL JOSE CALDERÓN 55
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,44,2560,José Calderón - Centro de Salud,CL JOSE CALDERON Fte. 36
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,45,2561,Pilar del Prado,AV. JOSÉ ORTEGA Y GASSET
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,46,2562,Vallejo.,CMNO SANTA INES 60
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,47,2563,Los Asperones 2,CMNO. COL. STA. INES
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,48,2564,Parque Cementerio,CMNO. STA. INÉS S/N
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,49,2565,Centro de Transporte de Mercancías,CL PROKOFIEV 2
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,50,2566,Duque de Ahumada,AV DUQUE DE AHUMADA
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,51,2567,Andrés Llordén,CL Alfredo Carrochano 3
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,52,2055,Plaza de Manuel Azaña,PZA MANUEL AZAÑA 1
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,53,1460,Avda. de Andalucía - Centro de Salud,AV ANDALUCIA 31
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,54,1461,Avda. de Andalucía - Puente de las Américas,AV ANDALUCIA 25
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,55,1462,Avda. de Andalucía - Jardines Picasso,AV ANDALUCIA 21
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,56,1463,Avda. de Andalucía - Rotonda,AV ANDALUCIA 11
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,57,470,Alameda Principal - Sur,ALMD PRINCIPAL 19
25,Paseo del Parque - Campanillas - Maqueda,Cambio Parada Parque,Paseo del Parque,Maqueda,2,58,366,Paseo del Parque - Plaza de la Marina,PSO PARQUE 2
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,1,2401,Avda. M. Agustín Heredia,AV MANUEL AGUSTIN HEREDIA 12
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,2,2416,Avda. Manuel Agustin Heredia - CARE,AV MANUEL AGUSTIN HEREDIA 34
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,3,402,Plaza de Toros Vieja,CL PLAZA DE TOROS VIEJA 6
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,4,307,Cuarteles - Eslava,CL CUARTELES 48
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,5,1606,Héroe de Sostoa - Estación,CL HEROE DE SOSTOA 12
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,6,309,Héroe de Sostoa - La Isla,CL HEROE DE SOSTOA 56
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,7,310,Héroe de Sostoa - Jardín de la Abadía,CL HEROE DE SOSTOA 100
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,8,312,Héroe de Sostoa - Obras Públicas,CL HEROE DE SOSTOA 134
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,9,313,Héroe de Sostoa - Bda. Girón,CL HEROE DE SOSTOA 178
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,10,314,Avda. de Velázquez - Bda. El Torcal,AV VELAZQUEZ 2
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,11,315,Avda. de Velázquez - Vistafranca,AV VELAZQUEZ 48
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,12,316,Avda. de Velázquez - Bda. La Luz,AV VELAZQUEZ 62
27,Avda. M. A. Heredia - Santa Bárbara - P. I. Guadalhorce,Rec. Parada 1251 (Sta. Bárbara),Av. M. A. Heredia,P. I. Guadalhorce,1,13,2702,Avda. Virgen de Belén,AV VIRGEN DE BELEN 6
